,OBJECTID,GEOID,NAME,County_Name,State_Name,Lattitude,Longitude,Total Population,Population of one race,Population of one race: White alone,Population of one race: Black or African American alone,Population of one race: American Indian and Alaska Native alone,Population of one race: Asian alone,Population of one race: Native Hawaiian and Other Pacific Islander alone,Population of one race: Some Other Race alone,Hispanic or Latino Population,Non-Hispanic or Latino Population,Total population 18 years and over,Total population 18 years and over: Hispanic or Latino,Total population 18 years and over: Not Hispanic or Latino,Total housing units,Total occupied housing units,Total vacant housing units,Total group quarters population,Group quarters population: Institutionalized population,Group quarters population: Correctional facilities for adults,Group quarters population: Juvenile facilities,Group quarters population: Nursing facilities/Skilled-nursing facilities,Group quarters population: Other institutional facilities,Group quarters population: Noninstitutionalized population:,Group quarters population: College/University student housing,Group quarters population: Military quarters,Group quarters population: Other noninstitutional facilities,Percent of Population 18 Years and Over,Percent Hispanic or Latino,"Percent White alone, not Hispanic or Latino","Percent Black or African American alone, not Hispanic or Latino","Percent American Indian and Alaska Native alone, not Hispanic or Latino","Percent Asian alone, not Hispanic or Latino","Percent Native Hawaiian and Other Pacific Islander alone, not Hispanic or Latino","Percent Some Other Race alone, not Hispanic or Latino","Percent Population of two or more races, not Hispanic or Latino",Percent of Housing Units that are Occupied,Percent of Housing Units that are Vacant,STATE,COUNTY,TRACT,BLKGRP,BLOCK,TRIBAL TRACT,TRIBAL BLKGRP,URBAN AREA,URBAN AREA TYPE,URBAN/ RURAL,AREALAND,AREAWATR,POP100,Total Housing Count,Shape_Length,Shape_Area,y,x,Additional Cancer Prob,Expected Cancers
676,677,420730113003020,BLOCK 3020,Lawrence County,Pennsylvania,40.8694079,-80.4719876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,42,73,11300,3,3020,999999,9,,,,7513,0,0,0,680.0774488863738,13150.553958698363,3706.344887959588,4174.1374811186015,3.358475601059561e-57,0.0
677,678,420730113003021,BLOCK 3021,Lawrence County,Pennsylvania,40.8743043,-80.4705644,26,26,26,0,0,0,0,0,0,26,23,0,23,10,9,1,0,0,0,0,0,0,0,0,0,0,88.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,42,73,11300,3,3021,999999,9,,,,651789,0,26,10,5636.62604713555,1141084.7015506544,4250.9706433849615,4293.906361813964,9.152492074095757e-52,2.379647939264897e-50
678,679,420730113003022,BLOCK 3022,Lawrence County,Pennsylvania,40.8746105,-80.465856,22,22,22,0,0,0,0,0,0,22,18,0,18,9,9,0,0,0,0,0,0,0,0,0,0,0,81.80000305175781,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,42,73,11300,3,3022,999999,9,,,,395908,0,22,9,5029.16810810172,693122.3825444501,4285.029218320242,4690.140056959877,3.7728278328324944e-56,8.300221232231487e-55
679,680,420730113003023,BLOCK 3023,Lawrence County,Pennsylvania,40.8732734,-80.4568198,76,76,76,0,0,0,0,0,0,76,67,0,67,40,40,0,0,0,0,0,0,0,0,0,0,0,88.19999694824219,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,42,73,11300,3,3023,999999,9,,,,3119461,21964,76,40,10553.658814967275,5499513.726956338,4136.303808309137,5450.5781824955175,1.298806682346015e-68,9.870930785829714e-67
680,681,420730113003024,BLOCK 3024,Lawrence County,Pennsylvania,40.8636823,-80.4620136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,42,73,11300,3,3024,999999,9,,,,0,25957,0,0,3148.6751657403797,45428.75371502744,3069.4873548204973,5013.495833546601,9.733381330368652e-85,0.0
681,682,420730113003025,BLOCK 3025,Lawrence County,Pennsylvania,40.8615662,-80.4584378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,42,73,11300,3,3025,999999,9,,,,2533,0,0,0,347.9852019316281,4433.016982963852,2834.113904723382,5314.41598178965,6.874490007003305e-99,0.0
682,683,420730113003026,BLOCK 3026,Lawrence County,Pennsylvania,40.8666452,-80.4673273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,42,73,11300,3,3026,999999,9,,,,0,1867,0,0,279.8962574796448,3268.4935332481245,3399.050227696553,4566.323339176106,1.670613638672283e-68,0.0
683,684,420730113003029,BLOCK 3029,Lawrence County,Pennsylvania,40.8635941,-80.4691517,12,12,12,0,0,0,0,0,0,12,9,0,9,4,4,0,0,0,0,0,0,0,0,0,0,0,75.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,42,73,11300,3,3029,999999,9,,,,230912,0,12,4,4219.509912550003,404127.33750527166,3059.67688352963,4412.791618531841,1.5630394282657035e-73,1.8756473139188441e-72
684,685,420730113003030,BLOCK 3030,Lawrence County,Pennsylvania,40.8616423,-80.4762258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,42,73,11300,3,3030,999999,9,,,,0,29716,0,0,3539.91671159273,52007.30183493551,2842.5784950320854,3817.473293063544,4.515827126795704e-68,0.0
685,686,420730113003034,BLOCK 3034,Lawrence County,Pennsylvania,40.863177,-80.4633235,16,11,11,0,0,0,0,0,0,16,16,0,16,7,7,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,68.80000305175781,0.0,0.0,0.0,0.0,0.0,31.299999237060547,100.0,0.0,42,73,11300,3,3034,999999,9,,,,141058,0,16,7,2716.2832639372486,246868.5624967539,3013.28292008966,4903.261675015155,3.3979344148169375e-84,5.4366950637071e-83
686,687,420730113003035,BLOCK 3035,Lawrence County,Pennsylvania,40.8568128,-80.4738267,52,52,52,0,0,0,0,0,0,52,42,0,42,17,17,0,0,0,0,0,0,0,0,0,0,0,80.80000305175781,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,42,73,11300,3,3035,999999,9,,,,1829455,0,52,17,7748.676945413913,3201156.1217764374,2305.3940154497604,4019.368686102972,1.8233043116794292e-89,9.481182420733032e-88
687,688,420730113004013,BLOCK 4013,Lawrence County,Pennsylvania,40.8838836,-80.4234711,4,4,4,0,0,0,0,0,0,4,4,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,42,73,11300,4,4013,999999,9,,,,271580,2387,4,1,2641.659165538659,114277.29941500816,5316.474584841398,8257.025764640592,1.0908181775231199e-89,4.3632727100924796e-89
688,689,420730113004014,BLOCK 4014,Lawrence County,Pennsylvania,40.8872364,-80.4332641,2,2,2,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,42,73,11300,4,4014,999999,9,,,,491134,0,2,1,5603.109515338242,682296.1060457022,5689.405969693502,7432.899478179016,4.358525836405384e-73,8.717051672810768e-73
689,690,420730113004017,BLOCK 4017,Lawrence County,Pennsylvania,40.8871155,-80.4358784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,42,73,11300,4,4017,999999,9,,,,38713,0,0,0,4749.2480414787215,33840.52641963879,5675.958282856362,7212.894026306331,1.5516965955927904e-70,0.0
690,691,420730113004019,BLOCK 4019,Lawrence County,Pennsylvania,40.8767229,-80.4302999,48,48,48,0,0,0,0,0,0,48,41,0,41,21,21,0,0,0,0,0,0,0,0,0,0,0,85.4000015258789,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,42,73,11300,4,4019,999999,9,,,,3437938,8754,48,21,12354.728810289464,5635300.369628296,4519.991118034055,7682.350633441291,2.589021302428133e-96,1.242730225165504e-94
691,692,420730113004020,BLOCK 4020,Lawrence County,Pennsylvania,40.8860714,-80.4505475,25,25,25,0,0,0,0,0,1,24,19,0,19,8,8,0,0,0,0,0,0,0,0,0,0,0,76.0,4.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,42,73,11300,4,4020,999999,9,,,,1239111,0,25,8,7367.180329997217,2170077.8633989696,5559.823213980912,5978.421300056383,1.583942761159048e-57,3.9598569028976203e-56
692,693,420730113004021,BLOCK 4021,Lawrence County,Pennsylvania,40.8728379,-80.4440142,26,25,25,0,0,0,0,0,1,25,18,1,17,8,8,0,0,0,0,0,0,0,0,0,0,0,69.19999694824219,3.799999952316284,96.1999969482422,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,42,73,11300,4,4021,999999,9,,,,1248948,0,26,8,6671.001091161297,2186430.6881373087,4087.8632159371514,6528.228769216689,1.4307570359009208e-86,3.719968293342394e-85
693,694,420730113004023,BLOCK 4023,Lawrence County,Pennsylvania,40.8686853,-80.4126215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,42,73,11300,4,4023,999999,9,,,,0,61500,0,0,4302.502082343025,63238.2560506845,3625.9702104687567,9170.06980239074,4.41573938313681e-154,0.0
694,695,420730113004024,BLOCK 4024,Lawrence County,Pennsylvania,40.8671835,-80.4146416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,42,73,11300,4,4024,999999,9,,,,333774,0,0,0,2994.8856190744355,285960.0017516394,3458.9252469243306,9000.069043570078,9.134523207538954e-158,0.0
695,696,420730113004025,BLOCK 4025,Lawrence County,Pennsylvania,40.8632435,-80.4196405,15,15,15,0,0,0,0,0,0,15,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,46.70000076293945,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,42,73,11300,4,4025,999999,9,,,,220239,0,15,7,4758.56439124543,289270.5064809245,3020.679703999665,8579.38848143957,3.457454902960857e-170,5.186182354441286e-169
696,697,420730113004026,BLOCK 4026,Lawrence County,Pennsylvania,40.8625406,-80.4278791,7,7,7,0,0,0,0,0,0,7,7,0,7,3,3,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,42,73,11300,4,4026,999999,9,,,,72773,0,7,3,2455.1446996404484,127359.98213130396,2942.496254222357,7886.072160945922,1.3061933433104149e-156,9.143353403172904e-156
697,698,420730113004027,BLOCK 4027,Lawrence County,Pennsylvania,40.8608107,-80.4346129,16,15,15,0,0,0,0,0,0,16,16,0,16,9,9,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,93.8000030517578,0.0,0.0,0.0,0.0,0.0,6.300000190734863,100.0,0.0,42,73,11300,4,4027,999999,9,,,,248277,0,16,9,4507.430145815581,434482.4478575583,2750.0797657186945,7319.391712064071,1.529099434437774e-152,2.4465590951004383e-151
698,699,420730113004028,BLOCK 4028,Lawrence County,Pennsylvania,40.8624489,-80.4324654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,42,73,11300,4,4028,999999,9,,,,0,39353,0,0,4657.021610358289,68871.00785504932,2932.2964785150616,7500.113781645703,2.979829146875613e-147,0.0
699,700,420730113004029,BLOCK 4029,Lawrence County,Pennsylvania,40.8655896,-80.4341578,13,13,12,0,0,0,0,1,1,12,9,0,9,4,4,0,0,0,0,0,0,0,0,0,0,0,69.19999694824219,7.699999809265137,92.3000030517578,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,42,73,11300,4,4029,999999,9,,,,936947,0,13,4,6816.6840404375935,1639882.909068095,3281.6360157395648,7357.690484622079,1.3932784969582169e-127,1.811262046045682e-126
700,701,420730113004030,BLOCK 4030,Lawrence County,Pennsylvania,40.8663146,-80.4229791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,42,73,11300,4,4030,999999,9,,,,227717,0,0,0,3315.9605947819346,398567.5648268368,3362.2776448307786,8298.429841684096,8.658967975377568e-146,0.0
701,702,420730113004031,BLOCK 4031,Lawrence County,Pennsylvania,40.861253,-80.4471096,18,18,18,0,0,0,0,0,0,18,12,0,12,3,0,3,0,0,0,0,0,0,0,0,0,0,66.69999694824219,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,42,73,11300,4,4031,999999,9,,,,782290,0,18,3,6140.990098211995,1369017.1838478474,2799.276720955248,6267.73651676282,7.062706666974083e-123,1.271287200055335e-121
702,703,420730113004032,BLOCK 4032,Lawrence County,Pennsylvania,40.8568118,-80.4407973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,42,73,11300,4,4032,999999,9,,,,0,35691,0,0,5575.097641043943,62453.883988367335,2305.2827856167983,6798.9458074779295,1.2738975665888102e-166,0.0
703,704,420730113004033,BLOCK 4033,Lawrence County,Pennsylvania,40.8586619,-80.4503829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,42,73,11300,4,4033,999999,9,,,,0,11622,0,0,2593.898712049232,20336.59258451142,2511.0691000745983,5992.273152888961,2.4988564631020465e-130,0.0
704,705,420730113004034,BLOCK 4034,Lawrence County,Pennsylvania,40.8560508,-80.445975,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0.0,100.0,42,73,11300,4,4034,999999,9,,,,75438,0,0,2,3029.071442476004,131999.52777410875,2220.636882528345,6363.21836413247,1.6395312346628795e-159,0.0
705,706,420730113004035,BLOCK 4035,Lawrence County,Pennsylvania,40.8574993,-80.4387698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,42,73,11300,4,4035,999999,9,,,,18318,0,0,0,2346.0097908585794,32055.275559497,2381.753295961682,6969.569324312131,3.149302734507607e-166,0.0
706,707,420730113004036,BLOCK 4036,Lawrence County,Pennsylvania,40.858037,-80.4384133,8,8,8,0,0,0,0,0,0,8,8,0,8,9,9,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,42,73,11300,4,4036,999999,9,,,,6358,0,8,9,433.3670588092934,11124.782256117644,2441.5615772895417,6999.57045060522,6.064528138318033e-163,4.851622510654426e-162
707,708,420730113004037,BLOCK 4037,Lawrence County,Pennsylvania,40.8584901,-80.4342136,8,8,8,0,0,0,0,0,0,8,5,0,5,3,2,1,0,0,0,0,0,0,0,0,0,0,62.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,66.69999694824219,33.29999923706055,42,73,11300,4,4037,999999,9,,,,87707,0,8,3,1991.9479976007017,153476.60514648908,2491.9598147253364,7352.994656214478,8.543307705396441e-170,6.834646164317153e-169
708,709,420730113004038,BLOCK 4038,Lawrence County,Pennsylvania,40.85616,-80.4291077,23,23,23,0,0,0,0,0,0,23,20,0,20,12,11,1,0,0,0,0,0,0,0,0,0,0,87.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,91.6999969482422,8.300000190734863,42,73,11300,4,4038,999999,9,,,,875843,0,23,12,5396.44982214172,1532509.2815088483,2232.783180317779,7782.679783118955,2.2489182657918758e-203,5.172512011321314e-202
709,710,420730113004039,BLOCK 4039,Lawrence County,Pennsylvania,40.8584269,-80.416277,38,32,32,0,0,0,0,0,2,36,25,2,23,10,8,2,0,0,0,0,0,0,0,0,0,0,65.80000305175781,5.300000190734863,84.19999694824219,0.0,0.0,0.0,0.0,0.0,10.5,80.0,20.0,42,73,11300,4,4039,999999,9,,,,1656452,0,38,10,6753.319609977754,2446808.704921764,2484.9300892655906,8862.442568273551,1.6258876077951008e-215,6.178372909621383e-214
710,711,420730113004040,BLOCK 4040,Lawrence County,Pennsylvania,40.8563668,-80.4105191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,42,73,11300,4,4040,999999,9,,,,0,18840,0,0,1105.5159281251867,13924.104157867923,2255.7855098299046,9346.996485590602,3.2036103157370387e-252,0.0
711,712,420730113004041,BLOCK 4041,Lawrence County,Pennsylvania,40.8548388,-80.4467119,3,3,3,0,0,0,0,0,0,3,3,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,42,73,11300,4,4041,999999,9,,,,51708,0,3,2,2525.478571105196,90473.57419944718,2085.826324655226,6301.20481460661,5.520857017591042e-168,1.6562571052773125e-167
712,713,420730113004042,BLOCK 4042,Lawrence County,Pennsylvania,40.8540782,-80.4402447,24,23,23,0,0,0,0,0,0,24,22,0,22,13,12,1,0,0,0,0,0,0,0,0,0,0,91.6999969482422,0.0,95.8000030517578,0.0,0.0,0.0,0.0,0.0,4.199999809265137,92.3000030517578,7.699999809265137,42,73,11300,4,4042,999999,9,,,,366551,0,24,13,3529.02475082384,641332.2307458996,2001.224913499816,6845.44965733694,1.5802041199067713e-193,3.792489887776251e-192
713,714,420730113004043,BLOCK 4043,Lawrence County,Pennsylvania,40.8534106,-80.4515042,27,27,27,0,0,0,0,0,0,27,17,0,17,10,9,1,0,0,0,0,0,0,0,0,0,0,63.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,42,73,11300,4,4043,999999,9,,,,267541,0,27,10,3008.5214433525834,468092.34465866775,1926.9678768353303,5897.910561160518,4.770124975577846e-168,1.2879337434060185e-166
714,715,420730113004044,BLOCK 4044,Lawrence County,Pennsylvania,40.855318,-80.4524594,15,14,14,0,0,0,0,0,1,14,14,0,14,17,14,3,0,0,0,0,0,0,0,0,0,0,93.3000030517578,6.699999809265137,93.3000030517578,0.0,0.0,0.0,0.0,0.0,0.0,82.4000015258789,17.600000381469727,42,73,11300,4,4044,999999,9,,,,106014,0,15,17,2670.3323242878528,185493.228460882,2139.1276607374816,5817.526054043788,1.3277840828249034e-148,1.991676124237355e-147
715,716,420730113004045,BLOCK 4045,Lawrence County,Pennsylvania,40.8557726,-80.4563466,21,21,21,0,0,0,0,0,0,21,14,0,14,6,1,5,0,0,0,0,0,0,0,0,0,0,66.69999694824219,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,16.700000762939453,83.30000305175781,42,73,11300,4,4045,999999,9,,,,13702,0,21,6,653.5946626483785,23975.30782076342,2189.6927429244884,5490.400156064117,2.911073223899818e-135,6.113253770189617e-134
716,717,420730113004046,BLOCK 4046,Lawrence County,Pennsylvania,40.8577162,-80.4514383,7,7,7,0,0,0,0,0,0,7,7,0,7,6,2,4,0,0,0,0,0,0,0,0,0,0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,33.29999923706055,66.69999694824219,42,73,11300,4,4046,999999,9,,,,131264,0,7,6,2531.809948073423,229689.8617284433,2405.87904678934,5903.4563515841255,7.591191186849321e-134,5.313833830794525e-133
717,718,420730113004047,BLOCK 4047,Lawrence County,Pennsylvania,40.8583915,-80.4557471,30,29,29,0,0,0,0,0,0,30,24,0,24,13,13,0,0,0,0,0,0,0,0,0,0,0,80.0,0.0,96.6999969482422,0.0,0.0,0.0,0.0,0.0,3.299999952316284,100.0,0.0,42,73,11300,4,4047,999999,9,,,,123298,0,30,13,1974.073563787846,215754.91669676837,2480.9925531696845,5540.85086005163,6.818521281547364e-120,2.0455563844642093e-118
718,719,420730113004048,BLOCK 4048,Lawrence County,Pennsylvania,40.8609623,-80.457509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,42,73,11300,4,4048,999999,9,,,,93,6547,0,0,1216.6510593906596,11620.797572932728,2766.942208435476,5392.578807566336,2.889047795482155e-103,0.0
719,720,420730113004049,BLOCK 4049,Lawrence County,Pennsylvania,40.8597457,-80.4592232,16,16,16,0,0,0,0,0,1,15,13,0,13,6,6,0,0,0,0,0,0,0,0,0,0,0,81.30000305175781,6.300000190734863,93.8000030517578,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,42,73,11300,4,4049,999999,9,,,,132659,197,16,6,2122.127247623166,232487.4698522685,2631.619993328469,5248.320930677963,1.9384689936669868e-105,3.101550389867179e-104
720,721,420730113004050,BLOCK 4050,Lawrence County,Pennsylvania,40.8600702,-80.4618196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,42,73,11300,4,4050,999999,9,,,,1696,0,0,0,734.4816536021589,2967.9493658238043,2667.7140742119736,5029.821833030873,9.009694136627688e-99,0.0
721,722,420730113004051,BLOCK 4051,Lawrence County,Pennsylvania,40.8555989,-80.4621037,69,69,69,0,0,0,0,0,0,69,60,0,60,32,32,0,0,0,0,0,0,0,0,0,0,0,87.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,42,73,11300,4,4051,999999,9,,,,344551,0,69,32,3435.179786585364,602862.457909413,2170.3721208916795,5005.913500794699,2.535778349525677e-122,1.749687061172717e-120
722,723,420730113004052,BLOCK 4052,Lawrence County,Pennsylvania,40.8560405,-80.4583569,18,18,18,0,0,0,0,0,0,18,7,0,7,4,4,0,0,0,0,0,0,0,0,0,0,0,38.900001525878906,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,42,73,11300,4,4052,999999,9,,,,5182,0,18,4,414.0609402069748,9066.90986408902,2219.4912152466445,5321.224091836174,1.8994276990807328e-128,3.418969858345319e-127
723,724,420730113004053,BLOCK 4053,Lawrence County,Pennsylvania,40.8562833,-80.45683,11,9,9,0,0,0,0,0,1,10,6,1,5,4,4,0,0,0,0,0,0,0,0,0,0,0,54.5,9.100000381469728,72.69999694824219,0.0,0.0,0.0,0.0,0.0,18.200000762939453,100.0,0.0,42,73,11300,4,4053,999999,9,,,,12872,0,11,4,841.1054785683782,22522.897517242167,2246.497818754594,5449.719805213233,1.6584574017334355e-130,1.824303141906779e-129
724,725,420730113004054,BLOCK 4054,Lawrence County,Pennsylvania,40.856401,-80.4544172,17,13,13,0,0,0,0,0,0,17,10,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,58.79999923706055,0.0,76.5,0.0,0.0,0.0,0.0,0.0,23.5,100.0,0.0,42,73,11300,4,4054,999999,9,,,,7645,0,17,5,531.9819678635297,13376.327143635745,2259.589570125266,5652.7681095811495,1.4235167981356323e-135,2.419978556830575e-134
725,726,420730113004055,BLOCK 4055,Lawrence County,Pennsylvania,40.8560328,-80.454791,2,2,2,0,0,0,0,0,0,2,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,42,73,11300,4,4055,999999,9,,,,2908,0,2,2,343.58142366388336,5087.469444115549,2218.6347455307864,5621.311106926553,2.917811860018366e-137,5.835623720036732e-137
726,727,420730113004056,BLOCK 4056,Lawrence County,Pennsylvania,40.8532693,-80.4594275,15,12,12,0,0,0,0,0,0,15,10,0,10,6,6,0,0,0,0,0,0,0,0,0,0,0,66.69999694824219,0.0,80.0,0.0,0.0,0.0,0.0,0.0,20.0,100.0,0.0,42,73,11300,4,4056,999999,9,,,,26643,0,15,6,926.35347537393,46614.241576683904,1911.251101400957,5231.128138525384,4.6518706036219674e-147,6.9778059054329515e-146
727,728,420730113004057,BLOCK 4057,Lawrence County,Pennsylvania,40.8541271,-80.4580527,3,3,3,0,0,0,0,0,0,3,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,42,73,11300,4,4057,999999,9,,,,9544,0,3,1,511.63007518357625,16699.59050270057,2006.6640523453063,5346.82393207389,1.6554630966331844e-143,4.9663892898995535e-143
728,729,420730113004058,BLOCK 4058,Lawrence County,Pennsylvania,40.8550076,-80.458334,5,5,3,2,0,0,0,0,0,5,5,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,42,73,11300,4,4058,999999,9,,,,5549,0,5,2,424.11459634394,9709.5702375737,2104.6019205034804,5323.15123299894,7.323891171902787e-136,3.661945585951393e-135
729,730,420730113004059,BLOCK 4059,Lawrence County,Pennsylvania,40.8553079,-80.4575342,10,10,10,0,0,0,0,0,0,10,9,0,9,3,1,2,0,0,0,0,0,0,0,0,0,0,90.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,33.29999923706055,66.69999694824219,42,73,11300,4,4059,999999,9,,,,8963,0,10,3,498.91220579532944,15682.53160400216,2138.0042394226566,5390.458110745537,1.1568700681140292e-135,1.156870068114029e-134
730,731,420730113004061,BLOCK 4061,Lawrence County,Pennsylvania,40.8521387,-80.4564525,7,4,4,0,0,0,0,0,0,7,5,0,5,2,0,2,0,0,0,0,0,0,0,0,0,0,71.4000015258789,0.0,57.09999847412109,0.0,0.0,0.0,0.0,0.0,42.900001525878906,0.0,100.0,42,73,11300,4,4061,999999,9,,,,3607,0,7,2,385.6452391872796,6310.322953662317,1785.494651951311,5481.488180156984,2.00576555553771e-166,1.404035888876397e-165
731,732,420730113004062,BLOCK 4062,Lawrence County,Pennsylvania,40.8525515,-80.4566841,5,5,5,0,0,0,0,0,0,5,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,42,73,11300,4,4062,999999,9,,,,2850,0,5,2,283.7675014996022,4986.36958222479,1831.41032710806,5461.997966550837,1.4818124905523991e-161,7.409062452761995e-161
732,733,420730113004063,BLOCK 4063,Lawrence County,Pennsylvania,40.8525658,-80.4580684,13,12,12,0,0,0,0,0,0,13,11,0,11,4,4,0,0,0,0,0,0,0,0,0,0,0,84.5999984741211,0.0,92.3000030517578,0.0,0.0,0.0,0.0,0.0,7.699999809265137,100.0,0.0,42,73,11300,4,4063,999999,9,,,,31904,0,13,4,1159.4110935541576,55818.24992098182,1833.00091372373,5345.502704290307,2.13349859708029e-157,2.773548176204377e-156
733,734,420730113004064,BLOCK 4064,Lawrence County,Pennsylvania,40.8526479,-80.460684,10,7,7,0,0,0,0,0,0,10,8,0,8,3,3,0,0,0,0,0,0,0,0,0,0,0,80.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,0.0,42,73,11300,4,4064,999999,9,,,,27923,0,10,3,1893.4746782785692,48853.7081560128,1842.13288303162,5125.387838133009,4.015092066091755e-149,4.015092066091755e-148
734,735,420730113004065,BLOCK 4065,Lawrence County,Pennsylvania,40.8565923,-80.4097023,7,6,6,0,0,0,0,0,0,7,7,0,7,7,6,1,0,0,0,0,0,0,0,0,0,0,100.0,0.0,85.69999694824219,0.0,0.0,0.0,0.0,0.0,14.300000190734863,85.69999694824219,14.300000190734863,42,73,11300,4,4065,999999,9,,,,48276,0,7,7,815.6495423267729,10257.963080148946,2280.8678372225904,9415.733982772634,6.567367211721105e-252,4.5971570482047734e-251
